id,light_dens,kelvindist,roaddist,urbanprop,clydedist,X,Y,site
"16291","0",431.7420642000,364.6569550000,0.9600829440,"8600",255481.81100000,671071.39440000,D0
"16292","0",433.1602062000,378.6452583000,0.9364341080,"8625",255506.81100000,671071.39440000,D0
"16293","0",435.5179437000,392.6332904000,0.9139450490,"8625",255531.81100000,671071.39440000,D0
"16294","0",437.8959263000,406.6213225000,0.8925064590,"8650",255556.81100000,671071.39440000,D0
"16295","0",440.2739089000,420.6093546000,0.8698807670,"8675",255581.81100000,671071.39440000,D0
"16296","0",442.6518915000,434.6526758000,0.8434108520,"8700",255606.81100000,671071.39440000,D0
"16297","0",445.0298740000,449.4369396000,0.8180404350,"8725",255631.81100000,671071.39440000,D0
"16298","0",447.4078566000,465.0958791000,0.7917312660,"8750",255656.81100000,671071.39440000,D0
"16299","0",449.7858392000,481.5441733000,0.7724209430,"8775",255681.81100000,671071.39440000,D0
"16300","0",452.1638218000,498.6823654000,0.7529715760,"8800",255706.81100000,671071.39440000,D0
"16301","0",454.5418044000,516.4560872000,0.7402799370,"8825",255731.81100000,671071.39440000,D0
"16302","0",456.9197869000,534.8080763000,0.7276485780,"8850",255756.81100000,671071.39440000,D0
"16303","0",459.6137636000,553.6808349000,0.7195438050,"8850",255781.81100000,671071.39440000,D0
"16304","0",463.5756313000,573.0228376000,0.7105943150,"8850",255806.81100000,671071.39440000,D0
"16305","0",468.8389064000,592.5759986000,0.7102125450,"8850",255831.81100000,671071.39440000,D0
"16306","0",475.3603627000,612.1291596000,0.7136950900,"8850",255856.81100000,671071.39440000,D0
"16307","0",467.9011729000,631.6823206000,0.7185069980,"9875",255881.81100000,671071.39440000,D0
"16308","0",447.6383159000,651.2711512000,0.7162790690,"9875",255906.81100000,671071.39440000,D0
"16309","0",427.8768703000,671.1623506000,0.7128045610,"9875",255931.81100000,671071.39440000,D0
"16310","0",408.6895770000,691.3853407000,0.6930232550,"9875",255956.81100000,671071.39440000,D0
"16311","0",390.1611521000,711.9118469000,0.6702954890,"9875",255981.81100000,671071.39440000,D0
"16312","0",372.3899554000,732.7163614000,0.6294573640,"9875",256006.81100000,671071.39440000,D0
"16313","0",355.4895683000,753.7758650000,0.5878693620,"9875",256031.81100000,671071.39440000,D0
"16314","0",339.5900284000,775.0695731000,0.5452196380,"9875",256056.81100000,671071.39440000,C2
"16315","0",324.8383316000,796.5760043000,0.5018144110,"9875",256081.81100000,671071.39440000,C2
"16316","0",311.3976492000,818.2727168000,0.4614987080,"9875",256106.81100000,671071.39440000,C2
"16317","0",299.4445695000,840.1530501000,0.4162778640,"9875",256131.81100000,671071.39440000,C2
"16318","0",288.7680193000,862.2030249000,0.3731266150,"9900",256156.81100000,671071.39440000,C2
"16319","0",278.1861441000,884.4099528000,0.3271124930,"9900",256181.81100000,671071.39440000,C2
"16320","0",267.6042689000,906.7623024000,0.2806201550,"9925",256206.81100000,671071.39440000,C2
"16321","0",257.4966263000,929.2495798000,0.2301710730,"9925",256231.81100000,671071.39440000,C2
"16322","0",249.3944001000,951.8622222000,0.1829457360,"9950",256256.81100000,671071.39440000,C2
"16323","0",243.5993044000,974.5915034000,0.1342664590,"9950",256281.81100000,671071.39440000,C2
"16324","0",239.6838786000,997.4294496000,0.0883720930,"9950",256306.81100000,671071.39440000,C2
"16325","0",235.8939984000,1020.3687640000,0.0492483150,"9975",256331.81100000,671071.39440000,C2
"16326","0",232.1041182000,1043.4027620000,0.0149870800,"10000",256356.81100000,671071.39440000,C2
"16327","0",228.3142379000,1066.5176700000,0.0036288230,"10025",256381.81100000,671071.39440000,C2
"16328","0",224.5243577000,1089.6468250000,0.0000000000,"10050",256406.81100000,671071.39440000,C2
"16329","0",220.7344774000,1112.7759810000,0.0000000000,"10075",256431.81100000,671071.39440000,C2
"16330","0",216.9445972000,1135.9051370000,0.0000000000,"10100",256456.81100000,671071.39440000,C1
"16331","0",208.9463996000,1159.0342930000,0.0000000000,"10250",256481.81100000,671071.39440000,C1
"16332","0",185.9269950000,1182.1634480000,0.0000000000,"10400",256506.81100000,671071.39440000,C1
"16333","0",161.6756816000,1205.2926040000,0.0000000000,"10400",256531.81100000,671071.39440000,C1
"16334","0",137.4243683000,1228.4217600000,0.0000000000,"10400",256556.81100000,671071.39440000,C1
"16335","0",113.1730549000,1250.4743980000,0.0000000000,"10400",256581.81100000,671071.39440000,C1
"16336","0",88.9537800100,1269.9066380000,0.0000000000,"10400",256606.81100000,671071.39440000,C1
"16337","0",65.2213863700,1289.5307360000,0.0000000000,"10400",256631.81100000,671071.39440000,C1
"16338","0",42.7424849800,1309.3380650000,0.0000000000,"10425",256656.81100000,671071.39440000,C1
"16339","0",20.7036583600,1329.3204350000,0.0000000000,"10425",256681.81100000,671071.39440000,C1
"16340","0",1.3351682520,1349.4700700000,0.0000000000,"10450",256706.81100000,671071.39440000,C1
"16341","0",23.3739948700,1369.7795880000,0.0000000000,"10450",256731.81100000,671071.39440000,C1
"16342","0",26.2974077800,1390.2403370000,0.0000000000,"10500",256756.81100000,671071.39440000,C1
"16343","0",23.8842414200,1385.4328500000,0.0000000000,"10525",256781.81100000,671071.39440000,C1
"16344","0",21.4710750600,1363.9633080000,0.0000000000,"10550",256806.81100000,671071.39440000,C1
"16345","0",19.0579087100,1342.6159650000,0.0000000000,"10575",256831.81100000,671071.39440000,C1
"16346","0",16.6447423500,1321.3720770000,0.0000000000,"10600",256856.81100000,671071.39440000,C1
"16347","0",14.2315759900,1300.1402820000,0.0000000000,"10625",256881.81100000,671071.39440000,C1
"16348","0",14.0442880000,1278.9090960000,0.0000000000,"10650",256906.81100000,671071.39440000,C1
"16349","0",27.7995666400,1257.1110660000,0.0000000000,"10675",256931.81100000,671071.39440000,C1
"16350","0",42.7787558700,1233.3590320000,0.0000000000,"10675",256956.81100000,671071.39440000,C1
"16351","0",63.3685743500,1209.6069990000,0.0000000000,"10700",256981.81100000,671071.39440000,C1
"16352","0",85.7100201000,1185.8549650000,0.0000000000,"10700",257006.81100000,671071.39440000,C1
"16353","0",108.0587533000,1162.1028370000,0.0000000000,"10700",257031.81100000,671071.39440000,C1
"16354","0",130.4074865000,1138.3505530000,0.0005167950,"10725",257056.81100000,671071.39440000,C1
"16355","0",152.7562198000,1114.5982690000,0.0025920160,"10725",257081.81100000,671071.39440000,C1
"16356","0",168.2274252000,1090.8459860000,0.0098191210,"10875",257106.81100000,671071.39440000,C1
"16357","0",177.2489448000,1067.0937020000,0.0145152920,"10900",257131.81100000,671071.39440000,C1
"16358","0",186.2704644000,1043.3414180000,0.0211886300,"10925",257156.81100000,671071.39440000,C1
"16359","0",195.2919840000,1019.5891340000,0.0254017620,"10950",257181.81100000,671071.39440000,B1
"16360","0",204.3135036000,995.8368507000,0.0304909560,"10950",257206.81100000,671071.39440000,B1
"16361","0",213.3350232000,972.0845669000,0.0316226020,"10975",257231.81100000,671071.39440000,B1
"16362","0",222.3565428000,948.3322831000,0.0325581390,"11000",257256.81100000,671071.39440000,B1
"16363","0",228.2486302000,924.5799993000,0.0311041990,"11100",257281.81100000,671071.39440000,B1
"16364","0",230.9541420000,900.8277154000,0.0289405680,"11125",257306.81100000,671071.39440000,B1
"16365","0",233.6596537000,877.0754316000,0.0243649550,"11150",257331.81100000,671071.39440000,B1
"16366","0",236.3651655000,853.3517712000,0.0170542630,"11175",257356.81100000,671071.39440000,B1
"16367","0",239.1713724000,829.6996989000,0.0129600820,"11175",257381.81100000,671071.39440000,B2
"16368","0",243.8575397000,806.0692330000,0.0056847540,"11175",257406.81100000,671071.39440000,B2
"16369","0",250.9582712000,782.4387671000,0.0010368060,"11175",257431.81100000,671071.39440000,B2
"16370","0",260.2760230000,758.8083013000,0.0000000000,"11200",257456.81100000,671071.39440000,B2
"16371","0",271.5826991000,735.1778354000,0.0000000000,"11200",257481.81100000,671071.39440000,B2
"16372","0",283.8316591000,711.5473695000,0.0000000000,"11200",257506.81100000,671071.39440000,B2
"16373","0",296.0808305000,687.9169037000,0.0000000000,"11225",257531.81100000,671071.39440000,B2
"16374","0",308.3300018000,664.2864378000,0.0000000000,"11250",257556.81100000,671071.39440000,B2
"16375","0",320.5791732000,640.6559719000,0.0000000000,"11275",257581.81100000,671071.39440000,B2
"16376","0",332.8283445000,617.0255060000,0.0000000000,"11275",257606.81100000,671071.39440000,B2
"16377","0",345.4438344000,593.3950402000,0.0000000000,"11300",257631.81100000,671071.39440000,B2
"16378","0",359.3097507000,569.7645743000,0.0000000000,"11300",257656.81100000,671071.39440000,B2
"16379","0",374.3334760000,546.1341084000,0.0000000000,"11300",257681.81100000,671071.39440000,B2
"16380","0",390.3813590000,522.5036426000,0.0000000000,"11300",257706.81100000,671071.39440000,B2
"16381","0",407.3323701000,498.8731767000,0.0000000000,"11300",257731.81100000,671071.39440000,B2
"16382","0",425.0784798000,475.2420546000,0.0000000000,"11300",257756.81100000,671071.39440000,B2
"16383","0",443.5242589000,451.6109263000,0.0000000000,"11300",257781.81100000,671071.39440000,B2
"16384","0",462.5860164000,427.9797980000,0.0051679580,"11300",257806.81100000,671071.39440000,B2
"16385","0",482.1907058000,404.3486697000,0.0222913420,"11300",257831.81100000,671071.39440000,B2
"16386","0",502.2747565000,380.7175414000,0.0434108520,"11300",257856.81100000,671071.39440000,B2
"16489","0",502.0074060000,163.7350425000,0.9683609950,"8500",255156.81100000,671046.39440000,D2
"16490","0",491.1806691000,177.4127233000,0.9679255040,"8525",255181.81100000,671046.39440000,D2
"16491","0",480.3539323000,191.0904041000,0.9668049790,"8550",255206.81100000,671046.39440000,D2
"16492","0",469.5271954000,204.7674135000,0.9684428350,"8575",255231.81100000,671046.39440000,D2
"16493","0",458.7004586000,218.4440938000,0.9673236510,"8600",255256.81100000,671046.39440000,D2
"16494","0",447.9230468000,232.1207742000,0.9663735120,"8600",255281.81100000,671046.39440000,D2
"16495","0",438.0201024000,246.0123909000,0.9662863070,"8600",255306.81100000,671046.39440000,D2
"16496","0",429.3462057000,260.0016783000,0.9684428350,"8600",255331.81100000,671046.39440000,D2
"16497","0",421.9771542000,273.9909657000,0.9802904560,"8600",255356.81100000,671046.39440000,D0
"16498","0",415.9822988000,287.9802532000,0.9896533880,"8600",255381.81100000,671046.39440000,D0
"16499","0",411.4217145000,301.9695406000,0.9953319500,"8600",255406.81100000,671046.39440000,D0
"16500","0",408.3434601000,315.9588281000,0.9917227100,"8600",255431.81100000,671046.39440000,D0
"16501","0",406.7811890000,329.9481155000,0.9834024890,"8600",255456.81100000,671046.39440000,D0
"16502","0",406.7523693000,343.9368267000,0.9632695290,"8600",255481.81100000,671046.39440000,D0
"16503","0",408.2573260000,357.9248588000,0.9341286300,"8625",255506.81100000,671046.39440000,D0
"16504","0",410.6312967000,371.9128909000,0.9063631660,"8625",255531.81100000,671046.39440000,D0
"16505","0",413.0092793000,385.9009230000,0.8750000000,"8650",255556.81100000,671046.39440000,D0
"16506","0",415.3872619000,399.8890052000,0.8463528190,"8675",255581.81100000,671046.39440000,D0
"16507","0",417.7652445000,414.4053940000,0.8174273850,"8700",255606.81100000,671046.39440000,D0
"16508","0",420.1432270000,429.8865486000,0.7899637860,"8725",255631.81100000,671046.39440000,D0
"16509","0",422.5212096000,446.2320683000,0.7645228210,"8750",255656.81100000,671046.39440000,D0
"16510","0",424.8991922000,463.3297779000,0.7397827210,"8775",255681.81100000,671046.39440000,D0
"16511","0",427.2771748000,481.1104567000,0.7199170120,"8800",255706.81100000,671046.39440000,D0
"16512","0",429.6551574000,499.5098197000,0.7025349190,"8825",255731.81100000,671046.39440000,D0
"16513","0",432.0331399000,518.4620029000,0.6882780080,"8850",255756.81100000,671046.39440000,D0
"16514","0",434.8449053000,537.8916827000,0.6740817380,"8850",255781.81100000,671046.39440000,D0
"16515","0",439.0303474000,557.4448437000,0.6690871360,"8850",255806.81100000,671046.39440000,D0
"16516","0",444.5843004000,576.9980047000,0.6689084320,"8850",255831.81100000,671046.39440000,D0
"16517","0",451.4562597000,596.5511657000,0.6830912860,"8850",255856.81100000,671046.39440000,D0
"16518","0",454.0432662000,616.1988266000,0.6890843240,"9875",255881.81100000,671046.39440000,D0
"16519","0",433.1325915000,636.2041987000,0.6877593360,"9875",255906.81100000,671046.39440000,D0
"16520","0",412.6771088000,656.5520321000,0.6720124150,"9875",255931.81100000,671046.39440000,D0
"16521","0",392.7479476000,677.2114583000,0.6561203320,"9875",255956.81100000,671046.39440000,D0
"16522","0",373.4293837000,698.1548165000,0.6259699940,"9875",255981.81100000,671046.39440000,D0
"16523","0",354.8211646000,719.3573077000,0.5866182570,"9875",256006.81100000,671046.39440000,D0
"16524","0",337.0409666000,740.7966824000,0.5478530780,"9875",256031.81100000,671046.39440000,D0
"16525","0",320.2267437000,762.4418977000,0.5103734440,"9875",256056.81100000,671046.39440000,D0
"16526","0",304.5385389000,784.2860166000,0.4743921360,"9875",256081.81100000,671046.39440000,C2
"16527","0",290.1590528000,806.3135025000,0.4403526970,"9875",256106.81100000,671046.39440000,C2
"16528","0",277.2919584000,828.5097301000,0.4045525090,"9875",256131.81100000,671046.39440000,C2
"16529","0",266.1179880000,850.8614936000,0.3651452280,"9875",256156.81100000,671046.39440000,C2
"16530","0",255.5361128000,873.3568514000,0.3222969470,"9900",256181.81100000,671046.39440000,C2
"16531","0",244.9542376000,895.9849878000,0.2774896260,"9925",256206.81100000,671046.39440000,C2
"16532","0",234.4265184000,918.7360920000,0.2317640970,"9925",256231.81100000,671046.39440000,C2
"16533","0",225.4968887000,941.6012507000,0.1846473020,"9950",256256.81100000,671046.39440000,C2
"16534","0",219.0705390000,964.5723528000,0.1396792550,"9950",256281.81100000,671046.39440000,C2
"16535","0",214.9728121000,987.6420061000,0.0923236510,"9950",256306.81100000,671046.39440000,C2
"16536","0",211.1829319000,1010.7703040000,0.0532850490,"9975",256331.81100000,671046.39440000,C2
"16537","0",207.3930517000,1033.8994590000,0.0228215760,"10000",256356.81100000,671046.39440000,C2
"16538","0",203.6031714000,1057.0286150000,0.0108639420,"10025",256381.81100000,671046.39440000,C2
"16539","0",199.8132912000,1080.1577710000,0.0020746880,"10050",256406.81100000,671046.39440000,C2
"16540","0",196.0234109000,1103.2869270000,0.0000000000,"10075",256431.81100000,671046.39440000,C2
"16541","0",192.2335307000,1126.4160820000,0.0000000000,"10100",256456.81100000,671046.39440000,C0
"16542","0",188.2734547000,1149.5452380000,0.0000000000,"10200",256481.81100000,671046.39440000,C0
"16543","0",173.8519410000,1172.6743940000,0.0000000000,"10250",256506.81100000,671046.39440000,C1
"16544","0",155.6033015000,1194.9441190000,0.0000000000,"10375",256531.81100000,671046.39440000,C1
"16545","0",131.3519881000,1215.2960630000,0.0000000000,"10375",256556.81100000,671046.39440000,C1
"16546","0",107.1006748000,1234.7757570000,0.0000000000,"10375",256581.81100000,671046.39440000,C1
"16547","0",82.8493614700,1254.4512030000,0.0000000000,"10400",256606.81100000,671046.39440000,C1
"16548","0",58.5980481000,1274.3133330000,0.0000000000,"10400",256631.81100000,671046.39440000,C1
"16549","0",34.3467347400,1294.3535530000,0.0000000000,"10400",256656.81100000,671046.39440000,C1
"16550","0",10.0954213800,1314.5637190000,0.0000000000,"10400",256681.81100000,671046.39440000,C1
"16551","0",13.1372918400,1334.9361110000,0.0000000000,"10425",256706.81100000,671046.39440000,C1
"16552","0",35.1761184600,1355.4597940000,0.0000000000,"10425",256731.81100000,671046.39440000,C1
"16553","0",51.1806677800,1376.1306870000,0.0000000000,"10525",256756.81100000,671046.39440000,C1
"16554","0",48.7675014200,1396.9431200000,0.0000000000,"10550",256781.81100000,671046.39440000,C1
"16555","0",46.3543350600,1377.0354740000,0.0000000000,"10575",256806.81100000,671046.39440000,C1
"16556","0",43.9411687100,1355.8025310000,0.0000000000,"10600",256831.81100000,671046.39440000,C1
"16557","0",41.5280023500,1334.5713450000,0.0000000000,"10625",256856.81100000,671046.39440000,C1
"16558","0",39.1148359900,1312.4151910000,0.0000000000,"10650",256881.81100000,671046.39440000,C1
"16559","0",38.0397425100,1288.6631570000,0.0000000000,"10650",256906.81100000,671046.39440000,C1
"16560","0",48.6160616000,1264.9111230000,0.0000000000,"10650",256931.81100000,671046.39440000,C1
"16561","0",62.4606828500,1241.1589840000,0.0000000000,"10675",256956.81100000,671046.39440000,C1
"16562","0",78.1239796700,1217.4067000000,0.0000000000,"10675",256981.81100000,671046.39440000,C1
"16563","0",97.6673459300,1193.6544170000,0.0000000000,"10675",257006.81100000,671046.39440000,C1
"16564","0",119.2663603000,1169.9021330000,0.0005173300,"10700",257031.81100000,671046.39440000,C1
"16565","0",141.6116876000,1146.1498490000,0.0041493770,"10700",257056.81100000,671046.39440000,C1
